comprehensive/CoarseQueue/cq16-1000r0.hist,0.03
comprehensive/CoarseQueue/cq16-1000r1.hist,0.04
comprehensive/CoarseQueue/cq16-1000r2.hist,0.03
comprehensive/CoarseQueue/cq16-1000r3.hist,0.03
comprehensive/CoarseQueue/cq16-100r0.hist,0.01
comprehensive/CoarseQueue/cq16-100r1.hist,0.01
comprehensive/CoarseQueue/cq16-100r2.hist,0.01
comprehensive/CoarseQueue/cq16-1000r4.hist,0.04
comprehensive/CoarseQueue/cq16-1000r6.hist,0.03
comprehensive/CoarseQueue/cq16-100r3.hist,0.01
comprehensive/CoarseQueue/cq16-1000r5.hist,0.04
comprehensive/CoarseQueue/cq16-1000r8.hist,0.03
comprehensive/CoarseQueue/cq16-100r4.hist,0.01
comprehensive/CoarseQueue/cq16-1000r7.hist,0.04
comprehensive/CoarseQueue/cq16-1000r9.hist,0.03
comprehensive/CoarseQueue/cq16-100r5.hist,0.01
comprehensive/CoarseQueue/cq16-100r6.hist,0.01
comprehensive/CoarseQueue/cq16-100r7.hist,0.01
comprehensive/CoarseQueue/cq16-100r8.hist,0.01
comprehensive/CoarseQueue/cq16-100r9.hist,0.01
comprehensive/CoarseQueue/cq16-1100r0.hist,0.03
comprehensive/CoarseQueue/cq16-1100r1.hist,0.04
comprehensive/CoarseQueue/cq16-1100r2.hist,0.03
comprehensive/CoarseQueue/cq16-1100r3.hist,0.03
comprehensive/CoarseQueue/cq16-1100r4.hist,0.03
comprehensive/CoarseQueue/cq16-1100r5.hist,0.03
comprehensive/CoarseQueue/cq16-1100r6.hist,0.03
comprehensive/CoarseQueue/cq16-1100r7.hist,0.03
comprehensive/CoarseQueue/cq16-1100r8.hist,0.03
comprehensive/CoarseQueue/cq16-1100r9.hist,0.03
comprehensive/CoarseQueue/cq16-1200r0.hist,0.03
comprehensive/CoarseQueue/cq16-1200r1.hist,0.03
comprehensive/CoarseQueue/cq16-1200r2.hist,0.04
comprehensive/CoarseQueue/cq16-1200r3.hist,0.03
comprehensive/CoarseQueue/cq16-1200r4.hist,0.03
comprehensive/CoarseQueue/cq16-1200r5.hist,0.03
comprehensive/CoarseQueue/cq16-1200r6.hist,0.04
comprehensive/CoarseQueue/cq16-1200r7.hist,0.03
comprehensive/CoarseQueue/cq16-1200r8.hist,0.03
comprehensive/CoarseQueue/cq16-1200r9.hist,0.03
comprehensive/CoarseQueue/cq16-1300r0.hist,0.03
comprehensive/CoarseQueue/cq16-1300r1.hist,0.03
comprehensive/CoarseQueue/cq16-1300r2.hist,0.03
comprehensive/CoarseQueue/cq16-1300r3.hist,0.03
comprehensive/CoarseQueue/cq16-1300r4.hist,0.03
comprehensive/CoarseQueue/cq16-1300r5.hist,0.03
comprehensive/CoarseQueue/cq16-1300r6.hist,0.03
comprehensive/CoarseQueue/cq16-1300r7.hist,0.03
comprehensive/CoarseQueue/cq16-1300r8.hist,0.04
comprehensive/CoarseQueue/cq16-1300r9.hist,0.04
comprehensive/CoarseQueue/cq16-1400r0.hist,0.04
comprehensive/CoarseQueue/cq16-1400r1.hist,0.04
comprehensive/CoarseQueue/cq16-1400r2.hist,0.04
comprehensive/CoarseQueue/cq16-1400r3.hist,0.04
comprehensive/CoarseQueue/cq16-1400r4.hist,0.04
comprehensive/CoarseQueue/cq16-1400r5.hist,0.04
comprehensive/CoarseQueue/cq16-1400r6.hist,0.04
comprehensive/CoarseQueue/cq16-1400r7.hist,0.04
comprehensive/CoarseQueue/cq16-1400r8.hist,0.04
comprehensive/CoarseQueue/cq16-1400r9.hist,0.04
comprehensive/CoarseQueue/cq16-1500r0.hist,0.04
comprehensive/CoarseQueue/cq16-10000r6.hist,0.25
comprehensive/CoarseQueue/cq16-1500r1.hist,0.04
comprehensive/CoarseQueue/cq16-10000r0.hist,0.28
comprehensive/CoarseQueue/cq16-10000r1.hist,0.27
comprehensive/CoarseQueue/cq16-10000r2.hist,0.27
comprehensive/CoarseQueue/cq16-10000r4.hist,0.26
comprehensive/CoarseQueue/cq16-10000r7.hist,0.25
comprehensive/CoarseQueue/cq16-10000r8.hist,0.25
comprehensive/CoarseQueue/cq16-10000r9.hist,0.25
comprehensive/CoarseQueue/cq16-1500r2.hist,0.04
comprehensive/CoarseQueue/cq16-1500r3.hist,0.04
comprehensive/CoarseQueue/cq16-1500r4.hist,0.04
comprehensive/CoarseQueue/cq16-10000r5.hist,0.27
comprehensive/CoarseQueue/cq16-1500r5.hist,0.04
comprehensive/CoarseQueue/cq16-10000r3.hist,0.28
comprehensive/CoarseQueue/cq16-1500r6.hist,0.04
comprehensive/CoarseQueue/cq16-1500r7.hist,0.04
comprehensive/CoarseQueue/cq16-1500r8.hist,0.04
comprehensive/CoarseQueue/cq16-1500r9.hist,0.04
comprehensive/CoarseQueue/cq16-1600r0.hist,0.04
comprehensive/CoarseQueue/cq16-1600r1.hist,0.04
comprehensive/CoarseQueue/cq16-1600r2.hist,0.04
comprehensive/CoarseQueue/cq16-1600r3.hist,0.04
comprehensive/CoarseQueue/cq16-1600r4.hist,0.04
comprehensive/CoarseQueue/cq16-1600r5.hist,0.04
comprehensive/CoarseQueue/cq16-1600r6.hist,0.04
comprehensive/CoarseQueue/cq16-1600r7.hist,0.04
comprehensive/CoarseQueue/cq16-1600r8.hist,0.04
comprehensive/CoarseQueue/cq16-1600r9.hist,0.04
comprehensive/CoarseQueue/cq16-1700r0.hist,0.04
comprehensive/CoarseQueue/cq16-1700r1.hist,0.04
comprehensive/CoarseQueue/cq16-1700r2.hist,0.04
comprehensive/CoarseQueue/cq16-1700r3.hist,0.04
comprehensive/CoarseQueue/cq16-1700r4.hist,0.04
comprehensive/CoarseQueue/cq16-1700r5.hist,0.04
comprehensive/CoarseQueue/cq16-1700r6.hist,0.04
comprehensive/CoarseQueue/cq16-1700r7.hist,0.04
comprehensive/CoarseQueue/cq16-1700r8.hist,0.04
comprehensive/CoarseQueue/cq16-1700r9.hist,0.04
comprehensive/CoarseQueue/cq16-1800r0.hist,0.05
comprehensive/CoarseQueue/cq16-1800r1.hist,0.05
comprehensive/CoarseQueue/cq16-1800r2.hist,0.05
comprehensive/CoarseQueue/cq16-1800r3.hist,0.05
comprehensive/CoarseQueue/cq16-1800r4.hist,0.05
comprehensive/CoarseQueue/cq16-1800r5.hist,0.05
comprehensive/CoarseQueue/cq16-1800r7.hist,0.05
comprehensive/CoarseQueue/cq16-1800r6.hist,0.05
comprehensive/CoarseQueue/cq16-1800r8.hist,0.05
comprehensive/CoarseQueue/cq16-1800r9.hist,0.05
comprehensive/CoarseQueue/cq16-1900r0.hist,0.05
comprehensive/CoarseQueue/cq16-1900r1.hist,0.05
comprehensive/CoarseQueue/cq16-1900r2.hist,0.05
comprehensive/CoarseQueue/cq16-1900r3.hist,0.05
comprehensive/CoarseQueue/cq16-1900r4.hist,0.05
comprehensive/CoarseQueue/cq16-1900r5.hist,0.05
comprehensive/CoarseQueue/cq16-1900r6.hist,0.05
comprehensive/CoarseQueue/cq16-1900r7.hist,0.05
comprehensive/CoarseQueue/cq16-200r0.hist,0.01
comprehensive/CoarseQueue/cq16-1900r8.hist,0.05
comprehensive/CoarseQueue/cq16-200r1.hist,0.01
comprehensive/CoarseQueue/cq16-1900r9.hist,0.05
comprehensive/CoarseQueue/cq16-200r2.hist,0.01
comprehensive/CoarseQueue/cq16-2000r0.hist,0.05
comprehensive/CoarseQueue/cq16-200r3.hist,0.01
comprehensive/CoarseQueue/cq16-2000r1.hist,0.05
comprehensive/CoarseQueue/cq16-200r4.hist,0.01
comprehensive/CoarseQueue/cq16-2000r2.hist,0.05
comprehensive/CoarseQueue/cq16-2000r3.hist,0.05
comprehensive/CoarseQueue/cq16-200r5.hist,0.01
comprehensive/CoarseQueue/cq16-2000r4.hist,0.05
