comprehensive/CoarseQueue/cq16-100r7.hist,0.62
comprehensive/CoarseQueue/cq16-100r5.hist,0.63
comprehensive/CoarseQueue/cq16-100r1.hist,0.66
comprehensive/CoarseQueue/cq16-100r3.hist,0.66
comprehensive/CoarseQueue/cq16-100r4.hist,0.68
comprehensive/CoarseQueue/cq16-100r9.hist,0.67
comprehensive/CoarseQueue/cq16-100r0.hist,0.70
comprehensive/CoarseQueue/cq16-100r2.hist,0.71
comprehensive/CoarseQueue/cq16-100r6.hist,0.72
comprehensive/CoarseQueue/cq16-100r8.hist,0.73
comprehensive/CoarseQueue/cq16-200r1.hist,4.94
comprehensive/CoarseQueue/cq16-200r3.hist,5.02
comprehensive/CoarseQueue/cq16-200r7.hist,5.04
comprehensive/CoarseQueue/cq16-200r6.hist,5.11
comprehensive/CoarseQueue/cq16-200r5.hist,5.14
comprehensive/CoarseQueue/cq16-200r2.hist,5.20
comprehensive/CoarseQueue/cq16-200r0.hist,5.26
comprehensive/CoarseQueue/cq16-200r9.hist,5.27
comprehensive/CoarseQueue/cq16-200r8.hist,5.29
comprehensive/CoarseQueue/cq16-200r4.hist,5.57
comprehensive/CoarseQueue/cq16-300r5.hist,20.25
comprehensive/CoarseQueue/cq16-300r4.hist,20.76
comprehensive/CoarseQueue/cq16-300r3.hist,21.06
comprehensive/CoarseQueue/cq16-300r6.hist,21.07
comprehensive/CoarseQueue/cq16-300r7.hist,21.11
comprehensive/CoarseQueue/cq16-300r1.hist,21.23
comprehensive/CoarseQueue/cq16-300r0.hist,21.26
comprehensive/CoarseQueue/cq16-300r2.hist,21.30
comprehensive/CoarseQueue/cq16-300r9.hist,21.81
comprehensive/CoarseQueue/cq16-300r8.hist,21.89
comprehensive/CoarseQueue/cq16-400r4.hist,85.75
comprehensive/CoarseQueue/cq16-400r0.hist,91.66
comprehensive/CoarseQueue/cq16-400r2.hist,98.37
comprehensive/CoarseQueue/cq16-400r1.hist,106.48
comprehensive/CoarseQueue/cq16-400r5.hist,108.14
comprehensive/CoarseQueue/cq16-400r3.hist,109.79
comprehensive/CoarseQueue/cq16-400r7.hist,96.66
comprehensive/CoarseQueue/cq16-400r8.hist,105.56
comprehensive/CoarseQueue/cq16-400r6.hist,108.88
comprehensive/CoarseQueue/cq16-400r9.hist,109.36
comprehensive/CoarseQueue/cq16-500r0.hist,173.97
comprehensive/CoarseQueue/cq16-500r1.hist,176.80
comprehensive/CoarseQueue/cq16-500r2.hist,168.47
comprehensive/CoarseQueue/cq16-500r7.hist,161.82
comprehensive/CoarseQueue/cq16-500r6.hist,170.65
comprehensive/CoarseQueue/cq16-500r3.hist,220.13
comprehensive/CoarseQueue/cq16-500r5.hist,205.62
comprehensive/CoarseQueue/cq16-500r8.hist,200.69
comprehensive/CoarseQueue/cq16-500r9.hist,222.08
comprehensive/CoarseQueue/cq16-600r7.hist,284.37
comprehensive/CoarseQueue/cq16-600r5.hist,286.37
comprehensive/CoarseQueue/cq16-600r3.hist,295.29
comprehensive/CoarseQueue/cq32-100r1.hist,1.98
comprehensive/CoarseQueue/cq32-100r7.hist,2.00
comprehensive/CoarseQueue/cq32-100r3.hist,2.04
comprehensive/CoarseQueue/cq32-100r2.hist,2.07
comprehensive/CoarseQueue/cq32-100r9.hist,2.02
comprehensive/CoarseQueue/cq32-100r6.hist,2.06
comprehensive/CoarseQueue/cq32-100r4.hist,2.07
comprehensive/CoarseQueue/cq32-100r0.hist,2.10
comprehensive/CoarseQueue/cq32-100r5.hist,2.08
comprehensive/CoarseQueue/cq32-100r8.hist,2.15
comprehensive/CoarseQueue/cq32-200r7.hist,4.44
comprehensive/CoarseQueue/cq32-200r2.hist,4.48
comprehensive/CoarseQueue/cq32-200r4.hist,4.57
comprehensive/CoarseQueue/cq32-200r8.hist,4.57
comprehensive/CoarseQueue/cq32-200r1.hist,4.89
comprehensive/CoarseQueue/cq32-200r0.hist,4.93
comprehensive/CoarseQueue/cq32-200r6.hist,4.93
comprehensive/CoarseQueue/cq32-200r5.hist,5.00
comprehensive/CoarseQueue/cq32-200r3.hist,5.01
comprehensive/CoarseQueue/cq32-200r9.hist,4.84
comprehensive/CoarseQueue/cq32-300r1.hist,39.74
comprehensive/CoarseQueue/cq32-300r5.hist,39.47
comprehensive/CoarseQueue/cq32-300r0.hist,39.98
comprehensive/CoarseQueue/cq32-300r3.hist,39.85
comprehensive/CoarseQueue/cq32-300r4.hist,40.01
comprehensive/CoarseQueue/cq32-300r7.hist,39.89
comprehensive/CoarseQueue/cq32-300r6.hist,39.93
comprehensive/CoarseQueue/cq32-300r2.hist,40.78
comprehensive/CoarseQueue/cq32-300r8.hist,39.62
comprehensive/CoarseQueue/cq32-300r9.hist,39.32
comprehensive/CoarseQueue/cq32-400r0.hist,58.16
comprehensive/CoarseQueue/cq32-400r1.hist,58.41
comprehensive/CoarseQueue/cq32-400r4.hist,56.39
comprehensive/CoarseQueue/cq32-400r7.hist,56.15
comprehensive/CoarseQueue/cq32-400r2.hist,57.79
comprehensive/CoarseQueue/cq32-400r6.hist,57.73
comprehensive/CoarseQueue/cq32-400r3.hist,58.28
comprehensive/CoarseQueue/cq32-400r5.hist,58.01
comprehensive/CoarseQueue/cq32-400r9.hist,57.48
comprehensive/CoarseQueue/cq32-400r8.hist,58.09
comprehensive/CoarseQueue/cq32-500r0.hist,208.62
comprehensive/CoarseQueue/cq32-500r2.hist,205.90
comprehensive/CoarseQueue/cq32-500r9.hist,206.62
comprehensive/CoarseQueue/cq32-500r7.hist,207.93
comprehensive/CoarseQueue/cq32-500r1.hist,210.20
comprehensive/CoarseQueue/cq32-500r3.hist,209.48
comprehensive/CoarseQueue/cq32-500r4.hist,209.31
comprehensive/CoarseQueue/cq32-500r8.hist,208.94
comprehensive/CoarseQueue/cq32-500r6.hist,209.26
comprehensive/CoarseQueue/cq32-500r5.hist,209.44
comprehensive/CoarseQueue/cq32-600r0.hist,263.88
comprehensive/CoarseQueue/cq32-600r1.hist,261.69
comprehensive/CoarseQueue/cq32-600r3.hist,257.75
comprehensive/CoarseQueue/cq32-600r4.hist,258.19
comprehensive/CoarseQueue/cq32-600r2.hist,267.02
comprehensive/CoarseQueue/cq32-600r5.hist,264.16
comprehensive/CoarseQueue/cq32-600r6.hist,258.37
comprehensive/CoarseQueue/cq32-600r8.hist,258.34
comprehensive/CoarseQueue/cq32-600r7.hist,261.15
comprehensive/CoarseQueue/cq32-600r9.hist,261.46
comprehensive/CoarseQueue/cq64-100r0.hist,0.24
